gene	conMean	treatMean	logFC	pValue	fdr
CD163L1	8.44524358974359	1.20567948717949	-2.80829259773582	1.63419765958003e-15	2.84452530120649e-14
FBXL7	2.60206923076923	1.16513846153846	-1.15915793638242	1.19386478924238e-08	4.23555851979621e-08
DDX60	14.5274974358974	5.42341025641026	-1.42151398709064	4.30043104533323e-11	2.47793802646615e-10
DPYD	3.84015641025641	1.20214358974359	-1.67555584467625	1.97313781316901e-14	2.40665203343461e-13
ROR2	3.3183	1.56877435897436	-1.08080646245798	0.000425998011844116	0.000767899328793439
SORBS2	4.5740358974359	1.50701282051282	-1.60177599785727	1.99042154167512e-07	5.78433808024196e-07
SIPA1L2	10.2886666666667	4.38528974358974	-1.23031195972723	3.2979234340493e-12	2.38564071787722e-11
CDH11	1.3243358974359	4.0237717948718	1.60327940015166	6.91337613618794e-07	1.83953049738377e-06
CENPJ	1.45468717948718	3.11155641025641	1.09692745667411	4.0117653728844e-08	1.28669096700381e-07
ATP11A	1.64077435897436	7.19781025641026	2.13318121991204	5.39221515310575e-19	3.33718204475545e-17
AGRN	9.14075641025641	19.1425846153846	1.06640017407536	4.05953914545704e-12	2.87436013222827e-11
APLP1	1.20085384615385	0.34995641025641	-1.77881343413273	2.55819946950886e-14	3.03173852024773e-13
NELL2	1.11496153846154	0.526202564102564	-1.08330376036172	3.28766238994547e-06	7.96186065738968e-06
PER3	2.72075897435897	0.84674358974359	-1.68401209230858	1.57025889670088e-12	1.23768991339017e-11
STYXL2	0.0553794871794872	15.9178871794872	8.16708144652989	3.45078847930163e-06	8.32073239381389e-06
ZEB1	5.48704102564103	2.17884102564103	-1.33246742541248	6.01802285291095e-05	0.000121597535516496
DIAPH3	0.846374358974359	2.7375717948718	1.69352897438324	3.75523156713503e-14	4.32758065426389e-13
NHS	0.570061538461539	1.30004102564103	1.18936757884059	0.00181224150907828	0.00294577389267491
KCNMA1	2.33331282051282	0.465782051282051	-2.32465278616922	5.89111035029236e-15	8.63512753977064e-14
ABCC1	5.08399743589744	11.1235666666667	1.12958424095216	8.88167843394037e-15	1.19687779541245e-13
MMS22L	0.339097435897436	0.851997435897436	1.32914921324693	3.65980802195634e-12	2.62469493763478e-11
PDGFRB	7.63027179487179	15.9540974358974	1.06412064122387	5.48080225249105e-05	0.00011155201661282
CASP5	17.0590153846154	3.77371794871795	-2.17647587564595	1.94578226056421e-12	1.46459556639766e-11
CR2	5.73944615384615	0.445079487179487	-3.68877660964508	4.35654813838404e-10	1.97284334396741e-09
ABCA5	3.01782820512821	1.30772051282051	-1.20645644067053	2.387879646715e-10	1.18754371716094e-09
EFEMP1	19.9514256410256	9.14593076923077	-1.12528993504924	1.91026273138234e-09	7.72893226183993e-09
KCNH8	0.141497435897436	0.913846153846154	2.69117539783579	3.98764830426944e-08	1.28669096700381e-07
ADAMTS7	0.599507692307692	1.26956923076923	1.08248889845832	5.11710517021797e-06	1.20432151259637e-05
NBEAL1	1.51518974358974	0.427246153846154	-1.82635906061451	1.58214264888878e-17	5.08415455056375e-16
WDR7	2.79531282051282	1.39448974358974	-1.00327241913797	1.41001326502671e-15	2.50652358070174e-14
SLC3A2	18.2751051282051	41.488682051282	1.18283812326049	1.07862673923225e-17	3.67833730868794e-16
POLD1	4.48595384615385	10.0919692307692	1.16972103041568	2.55819946950886e-14	3.03173852024773e-13
ARHGEF26	3.15241794871795	0.978992307692308	-1.68708939131493	8.72418307420105e-06	1.97535364728861e-05
CSF1R	16.0480897435897	7.59946923076923	-1.07843101374377	2.41118481273126e-07	6.88733302918621e-07
NAALADL1	11.8945794871795	1.3069358974359	-3.18604398190617	8.874595585181e-18	3.15520196230584e-16
SGO2	1.17611282051282	2.41543846153846	1.03825863784274	3.74260515339336e-08	1.21434819637287e-07
SRCIN1	0.294823076923077	1.30626153846154	2.14752242166391	1.2646959438213e-12	1.01601294332952e-11
PLK1	4.78833333333333	15.0015282051282	1.64751398334908	8.99727546084138e-16	1.65213706539186e-14
DHX34	2.9570641025641	8.49570769230769	1.52256861067503	1.99874968880453e-20	2.08744420624523e-18
KNTC1	1.29244615384615	2.91706666666667	1.17441418203893	2.43610260428061e-11	1.48566695319449e-10
EDNRB	4.41694615384615	1.76829743589744	-1.32068828167069	1.07673359104742e-10	5.71181533536584e-10
ATP2B4	24.5093666666667	7.35155897435897	-1.73721107882397	5.76385486386949e-07	1.55345185121386e-06
TLR7	1.35496923076923	0.406230769230769	-1.73788866733623	4.52807836566031e-11	2.60014396873484e-10
NAP1L3	1.5112358974359	0.462733333333333	-1.70747594323402	3.2979234340493e-12	2.38564071787722e-11
PLCL2	6.39512051282051	1.03959487179487	-2.62095012393629	8.90619346629078e-20	6.76465876462359e-18
JCAD	4.82458205128205	2.24467179487179	-1.10389945211807	0.0233270623047956	0.0318460139798313
PITPNM3	3.45594102564103	1.54872564102564	-1.15799700739114	5.18181128416858e-11	2.9552241146231e-10
BANK1	1.33377692307692	0.458982051282051	-1.53900775043872	7.06146902784101e-06	1.62754686145136e-05
HIF3A	1.23924102564103	0.242653846153846	-2.35248517846022	6.83516348682049e-11	3.79453760348074e-10
HPSE2	1.32984102564103	0.175515384615385	-2.92158439157531	3.21033155472068e-13	2.99793147109047e-12
MASP1	2.32082051282051	0.669189743589744	-1.79414771308542	2.56932018861638e-07	7.3140273171686e-07
KIT	4.91697948717949	1.71337692307692	-1.52092977395261	8.98710675977221e-11	4.89167928194768e-10
LARGE1	3.84394358974359	1.7060358974359	-1.17193916122995	7.28463429780366e-18	2.64622258948476e-16
CEMIP	0.526664102564103	25.0090076923077	5.56942087643921	7.3483444441343e-23	2.45581671322968e-20
SLC8A1	1.0599358974359	0.467961538461538	-1.17951515107364	2.41753781077875e-05	5.15926651572323e-05
LRRC66	7.31165641025641	1.76313076923077	-2.05205879525228	5.6816532137402e-16	1.13024315716189e-14
ITGA7	7.68224871794872	2.5983	-1.56396065871469	5.11710517021797e-06	1.20432151259637e-05
ALPK3	0.65341282051282	2.98424102564103	2.19129739414996	0.000184666767555421	0.000351455772875978
ZFYVE28	3.08869487179487	1.26048461538462	-1.29301884625967	1.97313781316901e-14	2.40665203343461e-13
KIF13B	15.4360205128205	6.54326666666667	-1.23821789305214	2.43610260428061e-11	1.48566695319449e-10
ATAD2	2.53262307692308	8.70729743589744	1.78159262491964	2.6203465090769e-13	2.48784035037926e-12
